"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"737","RT @CleideLessnau: Lula exige cargo de ministro e quer “carta branca” de Dilma para mandar e desmandar  https://t.co/JvTOBYr1Vt https://t.c…",FALSE,0,NA,2016-03-16 00:33:43,FALSE,NA,"709900419233878016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maira203",10,TRUE,FALSE,NA,NA
"738","RT @stanleyburburin: Só quem pode tirar Janot é o Senado. Nem Dilma pode.  https://t.co/YCqUhgPnSw",FALSE,0,NA,2016-03-16 00:33:43,FALSE,NA,"709900417837240320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joelalvarenga",21,TRUE,FALSE,NA,NA
"739","RT @renatothibes: A Dilma vai dar o anjo pro Lula porque o Lula que fez a Dilma virar líder.",FALSE,0,NA,2016-03-16 00:33:43,FALSE,NA,"709900416813817856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ph_moraes_",904,TRUE,FALSE,NA,NA
"740","RT @GringaBrazilien: #JN Notei tmb como enfatizam o negativo, voz sóbe: 'Desemprego SUBIU' 'Dilma ficou IRRITADA'. Vindo do UK, sorry, pare…",FALSE,0,NA,2016-03-16 00:33:42,FALSE,NA,"709900414003625984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdaByronKing",2,TRUE,FALSE,NA,NA
"741","RT @diegoescosteguy: Dilma rifa Mercadante (""iniciativa pessoal"" dele), mas não se explica sobre acusação direta de obstrução de justiça fe…",FALSE,0,NA,2016-03-16 00:33:42,FALSE,NA,"709900411914887173",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FabianaFerrante",207,TRUE,FALSE,NA,NA
"742","Quantas provas têm contra o Lula e Dilma e ainda estão em liberdade cadê a lei,parece q a Dilma e Lula são donos do Brasil,não desistam lute",FALSE,0,NA,2016-03-16 00:33:41,FALSE,NA,"709900408878071808",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kenjianete",0,FALSE,FALSE,NA,NA
"743","RT @leohumberto: Como ficarão Cunha, Aécio é FHC defendendo o impeachment de Dilma com base na delação de Delcídio da qual também foram cit…",FALSE,0,NA,2016-03-16 00:33:39,FALSE,NA,"709900402582556672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denpaula",5,TRUE,FALSE,NA,NA
"744","RT @Vitor_Do_live: Eu aceitei o convite de Dilma e serei Ministro da Eucaristia.",FALSE,0,NA,2016-03-16 00:33:39,FALSE,NA,"709900399009009665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nandobraga",9,TRUE,FALSE,NA,NA
"745","RT @ConversaAfiada: quero ver o gilmar absolver as contas do aecim e condenar as da dilma",FALSE,0,NA,2016-03-16 00:33:38,FALSE,NA,"709900396928565248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GustavoM2014",38,TRUE,FALSE,NA,NA
"746","RT @MCBriinquedo: Dilma acaba de eleger Mc Brinquedo como ministro da fazenda https://t.co/Nx0eaDc6k6",FALSE,0,NA,2016-03-16 00:33:38,FALSE,NA,"709900395468996608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","je_boteon",488,TRUE,FALSE,NA,NA
"747","@CECportal  fala com a Dilma para devolver meu dinheiro que vou nos jogos do meu cruzeiro",FALSE,0,"CECportal",2016-03-16 00:33:35,FALSE,"709895779045879808","709900384878379008","467880155","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrunojapaoElias",0,FALSE,FALSE,NA,NA
"748","Bota  a culpa na dilma https://t.co/TYOZmeM8iN",FALSE,0,NA,2016-03-16 00:33:35,FALSE,NA,"709900382911242240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Poxah_Beeah",0,FALSE,FALSE,NA,NA
"749","Lula e Dilma golpistas vocês podem até driblar a justiça... Mas não vão driblar o povo Brasileiro!",FALSE,0,NA,2016-03-16 00:33:34,FALSE,NA,"709900381275471872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MauricioMello77",0,FALSE,FALSE,NA,NA
"750","Cunha sai do baixo clero para virar protagonista após a faxina que Dilma fez em Furnas.",FALSE,0,NA,2016-03-16 00:33:34,FALSE,NA,"709900378377220096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hungarobarros",0,FALSE,FALSE,NA,NA
"751","RT @joaopaulom: Dilma nomeou um ministro com pedido de prisão em aberto aguardando despacho de juiz. Dilma sabotou a Operação Lava-jato e o…",FALSE,0,NA,2016-03-16 00:33:32,FALSE,NA,"709900373046247424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","svictorino",38,TRUE,FALSE,NA,NA
"752","Dilma e Lula se reúnem no Palácio da Alvorada https://t.co/6NnorWd5wl",FALSE,0,NA,2016-03-16 00:33:32,FALSE,NA,"709900370802249728",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","portalsocorro",0,FALSE,FALSE,NA,NA
"753","RT @lygiafalcao: Pois é! O combate a corrupção feito por Dilma é a razão de tanto ódio da oposição golpista.  https://t.co/UJer2ngWyb",FALSE,0,NA,2016-03-16 00:33:32,FALSE,NA,"709900369392963585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahcovolo",81,TRUE,FALSE,NA,NA
"754","RT @professorcirino: Dia 18 março devemos trocar os tuitaços pelo RUAÇO.  

Não podemos deixar Dilma e Lula nas mãos bandidos fascistas.
 h…",FALSE,0,NA,2016-03-16 00:33:30,FALSE,NA,"709900362677882880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lfsmoreira",4,TRUE,FALSE,NA,NA
"755","RT @RevistaISTOE: Delcídio: ""Fui escalado por Dilma e Lula para barrar a Lava Jato"". https://t.co/kggKbLvZml https://t.co/ZNJMhni5mq",FALSE,0,NA,2016-03-16 00:33:30,FALSE,NA,"709900362174615555",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","desouzafrange",360,TRUE,FALSE,NA,NA
"756","RT @diegoescosteguy: Delcídio, de maneira verossímil, também narra que Dilma participou, sim, da nomeação de Cerveró para a BR. Ou seja: Di…",FALSE,0,NA,2016-03-16 00:33:28,FALSE,NA,"709900356000616448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","webtraderx",353,TRUE,FALSE,NA,NA
"757","RT @VIOMUNDO: Rejeitada exoneração de promotor que participou de cárcere privado da mulher; Kirchner investiga Lula; https://t.co/BXFKdTJHZ…",FALSE,0,NA,2016-03-16 00:33:27,FALSE,NA,"709900350329905153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claugarmendia",45,TRUE,FALSE,NA,NA
"758","RT @coelho_socorro: AH! É MUITO LIXOOOO! 
NÃO ESQUEÇAM QUE DELCÍDIO ERA O LÍDER DO GOVERNO NO SENADO.O HOMEM FORTE DE DILMA E LULA. https:/…",FALSE,0,NA,2016-03-16 00:33:26,FALSE,NA,"709900347792297985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gledsonjs",85,TRUE,FALSE,NA,NA
"759","RT @821Claudia: Janot avalia se pedirá investigação de Dilma https://t.co/iAkEWK5C0i via @brasil247 https://t.co/CKLor3OnVY",FALSE,0,NA,2016-03-16 00:33:25,FALSE,NA,"709900342645940224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denpaula",7,TRUE,FALSE,NA,NA
"760","RT @shonsiller: As vezes acho que Willian Bonner vai sair da bancada do #JN e tirar a Dilma da presidência puxando pelo cabelo",FALSE,0,NA,2016-03-16 00:33:24,FALSE,NA,"709900339806412801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DouglasSousaa",4,TRUE,FALSE,NA,NA
"761","RT @AnjinChatin: Amigo de Lula implora a Dilma por nomeação de #LulaMinistro e desabafa: ""Não aguento mais emprestar meus jatinhos."" https:…",FALSE,0,NA,2016-03-16 00:33:24,FALSE,NA,"709900338648772608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","INCOMVEN",24,TRUE,FALSE,NA,NA
